  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/extensions/search_context/mobile.py", line 78, in find_element_by_image
    return self.find_element(by=MobileBy.IMAGE, value=b64_data)
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/webdriver.py", line 284, in find_element
    'value': value})['value']
  File "/usr/local/lib/python3.7/site-packages/selenium/webdriver/remote/webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/errorhandler.py", line 29, in check_response
    raise wde
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/errorhandler.py", line 24, in check_response
    super(MobileErrorHandler, self).check_response(response)
  File "/usr/local/lib/python3.7/site-packages/selenium/webdriver/remote/errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: An element could not be located on the page using the given search parameters.

2020-04-23 10:37:47,305 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 10:37:57,721 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 10:38:12,725 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:38:19,895 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:38:20,374 | INFO | start_app | Waiting for App to start up...
2020-04-23 10:38:20,375 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 10:38:20,375 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:38:26,438 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:38:31,990 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 10:38:32,046 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 10:38:32,046 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 10:38:33,246 | INFO | __main__ | Collect Gold
2020-04-23 10:38:42,354 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 10:38:42,354 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 10:38:49,782 | INFO | __main__ | Collect Elixir
2020-04-23 10:38:59,084 | WARNING | features.helpers.appium_helpers | Given image: elixir_collector_button.png was not found on screen!
2020-04-23 10:38:59,084 | ERROR | features.helpers.appium_helpers | Stacktrace is shown below:
Traceback (most recent call last):
  File "/Users/navdsharma/Documents/git_repos/Public/automate_coc/features/helpers/appium_helpers.py", line 129, in tap_image
    img_element = driver.find_element_by_image(get_file_abs_path(ref_img_name))
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/extensions/search_context/mobile.py", line 78, in find_element_by_image
    return self.find_element(by=MobileBy.IMAGE, value=b64_data)
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/webdriver.py", line 284, in find_element
    'value': value})['value']
  File "/usr/local/lib/python3.7/site-packages/selenium/webdriver/remote/webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/errorhandler.py", line 29, in check_response
    raise wde
  File "/usr/local/lib/python3.7/site-packages/appium/webdriver/errorhandler.py", line 24, in check_response
    super(MobileErrorHandler, self).check_response(response)
  File "/usr/local/lib/python3.7/site-packages/selenium/webdriver/remote/errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: An element could not be located on the page using the given search parameters.

2020-04-23 10:39:55,359 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 10:40:03,001 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 10:40:18,005 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:40:24,203 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:40:24,745 | INFO | start_app | Waiting for App to start up...
2020-04-23 10:40:24,746 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 10:40:24,747 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:40:30,977 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:40:36,456 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 10:40:36,497 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 10:40:36,497 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 10:40:37,694 | INFO | __main__ | Collect Gold
2020-04-23 10:40:46,819 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 10:40:46,819 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 10:40:55,115 | INFO | __main__ | Collect Elixir
2020-04-23 10:41:04,264 | WARNING | features.helpers.appium_helpers | Given image: elixir_collector_button.png was not found on screen!
2020-04-23 10:41:04,264 | WARNING | features.helpers.appium_helpers | Message: An element could not be located on the page using the given search parameters.

2020-04-23 10:53:29,174 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 10:53:36,803 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 10:53:47,607 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 10:53:56,317 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 10:54:11,321 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:54:17,380 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:54:17,863 | INFO | start_app | Waiting for App to start up...
2020-04-23 10:54:17,863 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 10:54:17,863 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:54:23,784 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:54:29,255 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 10:54:29,292 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 10:54:29,292 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 10:54:30,495 | INFO | __main__ | Collect Gold
2020-04-23 10:55:50,900 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 10:55:58,638 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 10:56:13,643 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:56:19,770 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:56:20,229 | INFO | start_app | Waiting for App to start up...
2020-04-23 10:56:20,229 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 10:56:20,229 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 10:56:26,253 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 10:56:31,729 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 10:56:31,777 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 10:56:31,777 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 10:56:32,979 | INFO | __main__ | Collect Gold
2020-04-23 10:56:41,994 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 10:56:41,994 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 10:56:49,161 | INFO | __main__ | Collect Elixir
2020-04-23 10:56:58,029 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 10:56:58,029 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:00:36,750 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:00:44,401 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:00:59,402 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:01:05,482 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:01:05,934 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:01:05,934 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:01:05,935 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:01:11,989 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:01:17,461 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:01:17,504 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:01:17,504 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:01:18,696 | INFO | __main__ | Collect Gold
2020-04-23 11:01:27,851 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:01:27,851 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:01:35,183 | INFO | __main__ | Collect Elixir
2020-04-23 11:01:44,269 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:01:44,269 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:07:12,584 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:07:20,170 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:07:35,176 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:07:41,231 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:07:41,700 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:07:41,700 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:07:41,700 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:07:47,674 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:07:53,150 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:07:53,197 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:07:53,197 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:07:54,392 | INFO | __main__ | Collect Gold
2020-04-23 11:08:03,264 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:08:03,264 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:08:10,385 | INFO | __main__ | Collect Elixir
2020-04-23 11:08:19,242 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:08:19,242 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:27:31,146 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:27:38,976 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:27:53,980 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:28:00,215 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:28:00,710 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:28:00,710 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:28:00,710 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:28:06,866 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:28:12,337 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:28:12,377 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:28:12,377 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:28:13,571 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:28:13,571 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:28:13,571 | INFO | features.helpers.coc_helpers | Shop for Elixir Collector
2020-04-23 11:28:22,735 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:28:22,735 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:28:30,052 | INFO | features.helpers.coc_helpers | Tap Elixir Collector...
2020-04-23 11:28:35,056 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:28:35,056 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:28:38,116 | INFO | features.helpers.coc_helpers | Place Elixir Collector...
2020-04-23 11:28:43,062 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:28:43,062 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:29:06,182 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:31:44,379 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:31:51,917 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:32:06,917 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:32:13,112 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:32:13,608 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:32:13,608 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:32:13,608 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:32:19,759 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:32:25,217 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:32:25,270 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:32:25,270 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:32:26,461 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:32:26,461 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:32:26,461 | INFO | features.helpers.coc_helpers | Shop for Elixir Collector
2020-04-23 11:32:35,881 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:32:35,882 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:32:43,478 | INFO | features.helpers.coc_helpers | Click Buildings and Traps...
2020-04-23 11:32:48,474 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:32:48,474 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:32:51,592 | INFO | features.helpers.coc_helpers | Click Resources Tab...
2020-04-23 11:32:56,508 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:32:56,508 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:32:59,567 | INFO | features.helpers.coc_helpers | Tap Elixir Collector...
2020-04-23 11:33:04,534 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:33:04,534 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:33:07,712 | INFO | features.helpers.coc_helpers | Place Elixir Collector...
2020-04-23 11:33:16,981 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:33:16,981 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:33:44,454 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:35:40,330 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:35:47,920 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:36:02,925 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:36:09,182 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:36:09,699 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:36:09,699 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:36:09,700 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:36:15,822 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:36:21,276 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:36:21,321 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:36:21,321 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:36:22,514 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:36:22,514 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:36:22,514 | INFO | features.helpers.coc_helpers | Shop for Elixir Collector
2020-04-23 11:36:31,641 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:36:31,641 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:36:39,294 | INFO | features.helpers.coc_helpers | Click Buildings and Traps...
2020-04-23 11:36:44,437 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:36:44,439 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:36:51,507 | INFO | features.helpers.coc_helpers | Click Resources Tab...
2020-04-23 11:37:02,990 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:37:02,990 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:37:06,011 | INFO | features.helpers.coc_helpers | Tap Elixir Collector...
2020-04-23 11:37:11,048 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:37:11,048 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:37:14,148 | INFO | features.helpers.coc_helpers | Place Elixir Collector...
2020-04-23 11:37:23,162 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:37:23,162 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:37:50,327 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:39:22,436 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:39:30,059 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:39:45,063 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:39:51,122 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:39:51,623 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:39:51,623 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:39:51,623 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:39:57,704 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:40:03,178 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:40:03,230 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:40:03,231 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:40:04,444 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:40:04,444 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:40:04,444 | INFO | __main__ | Shop for Elixir Collector
2020-04-23 11:40:13,411 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:40:13,412 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:40:20,614 | INFO | __main__ | Click Buildings and Traps...
2020-04-23 11:40:25,594 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:40:25,594 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:40:28,673 | INFO | __main__ | Click Resources Tab...
2020-04-23 11:40:33,576 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:40:33,576 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:40:46,635 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:43:54,867 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:44:02,503 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:44:17,504 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:44:23,688 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:44:24,202 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:44:24,203 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:44:24,204 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:44:30,420 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:44:35,909 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:44:35,943 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:44:35,943 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:44:37,137 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:44:37,137 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:44:37,137 | INFO | features.helpers.coc_helpers | Shop for Gold Mine
2020-04-23 11:44:46,153 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:44:46,153 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:44:53,339 | INFO | features.helpers.coc_helpers | Tap Gold Mine...
2020-04-23 11:44:58,271 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:44:58,271 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:45:01,366 | INFO | features.helpers.coc_helpers | Place Gold Mine...
2020-04-23 11:45:06,366 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:45:06,366 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:45:28,246 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:46:49,030 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:46:56,758 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:47:11,761 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:47:17,930 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:47:18,411 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:47:18,411 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:47:18,411 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:47:24,535 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:47:30,034 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:47:30,084 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:47:30,084 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:47:31,290 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:47:31,290 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:47:31,291 | INFO | features.helpers.coc_helpers | Shop for Gold Mine
2020-04-23 11:47:40,346 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:47:40,346 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:47:47,529 | INFO | features.helpers.coc_helpers | Tap Gold Mine...
2020-04-23 11:47:52,533 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:47:52,533 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:47:55,741 | INFO | features.helpers.coc_helpers | Place Gold Mine...
2020-04-23 11:47:59,772 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:47:59,772 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:48:21,679 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:49:21,794 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:49:29,454 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:49:44,458 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:49:50,624 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:49:51,121 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:49:51,121 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:49:51,121 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:49:57,130 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:50:02,662 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:50:02,715 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:50:02,715 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:50:03,916 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:50:03,916 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:50:03,916 | INFO | features.helpers.coc_helpers | Shop for Gold Mine
2020-04-23 11:50:13,034 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:50:13,034 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:50:20,285 | INFO | features.helpers.coc_helpers | Click Buildings and Traps...
2020-04-23 11:50:25,321 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:50:25,321 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:50:28,465 | INFO | features.helpers.coc_helpers | Click Resources Tab...
2020-04-23 11:50:33,416 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:50:33,416 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:50:36,457 | INFO | features.helpers.coc_helpers | Tap Gold Mine...
2020-04-23 11:50:41,377 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:50:41,377 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:50:44,462 | INFO | features.helpers.coc_helpers | Place Gold Mine...
2020-04-23 11:50:49,369 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:50:49,369 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:51:12,444 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:52:04,003 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:52:11,759 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:52:26,761 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:52:33,805 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:52:34,387 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:52:34,387 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:52:34,387 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:52:40,543 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:52:46,065 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:52:46,113 | INFO | features.helpers.appium_helpers | Start pinch
2020-04-23 11:52:46,113 | INFO | features.helpers.appium_helpers | Pinch screen
2020-04-23 11:52:47,317 | INFO | __main__ | Build all the available resources for Town Hall Lvl 2
2020-04-23 11:52:47,318 | INFO | __main__ | Build second Elixir collector
2020-04-23 11:52:47,318 | INFO | features.helpers.coc_helpers | Shop for Gold Mine
2020-04-23 11:52:56,462 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:52:56,464 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:53:10,998 | INFO | features.helpers.coc_helpers | Click Buildings and Traps...
2020-04-23 11:53:16,069 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:53:16,069 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:53:22,215 | INFO | features.helpers.coc_helpers | Click Resources Tab...
2020-04-23 11:53:27,095 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:53:27,095 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:53:32,891 | INFO | features.helpers.coc_helpers | Tap Gold Mine...
2020-04-23 11:53:37,901 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:53:37,901 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:53:44,022 | INFO | features.helpers.coc_helpers | Place Gold Mine...
2020-04-23 11:53:48,928 | INFO | features.helpers.appium_helpers | Image found...
2020-04-23 11:53:48,928 | INFO | features.helpers.appium_helpers | Clicking image...
2020-04-23 11:54:14,958 | INFO | features.helpers.appium_helpers | Saving screenshot...
2020-04-23 11:55:56,834 | INFO | features.helpers.appium_helpers | Starting App...
2020-04-23 11:56:04,461 | INFO | features.helpers.appium_helpers | App Started Successfully!
2020-04-23 11:56:19,466 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:56:25,675 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:56:26,154 | INFO | start_app | Waiting for App to start up...
2020-04-23 11:56:26,155 | INFO | start_app | Waiting for App to finish loading...
2020-04-23 11:56:26,155 | INFO | features.helpers.appium_helpers | Comparing screenshots...
2020-04-23 11:56:32,277 | INFO | features.helpers.appium_helpers | Compare two screenshots by using Similarity Calculation
2020-04-23 11:56:37,723 | INFO | __main__ | Pinch screen to see the whole village
2020-04-23 11:56:37,771 | INFO | features.helpers.appium_helpers | Start pinch
